time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-02-02T16:14:13.363Z,28.8039,84.0135,29.41,4.5,mb,,126,2.605,0.62,us,us6000ddxt,2021-02-10T20:44:39.175Z,"52 km NE of Chitre, Nepal",earthquake,8.6,4.7,0.082,44,reviewed,us,us
2021-02-02T14:53:13.245Z,-17.6443,168.7358,153.63,4.4,mb,,115,4.904,0.53,us,us6000dfzn,2021-02-10T18:38:47.040Z,"45 km ENE of Port-Vila, Vanuatu",earthquake,15.7,11.4,0.169,10,reviewed,us,us
2021-02-02T14:49:33.282Z,3.8993,126.2066,45.8,4.3,mb,,114,3.315,0.15,us,us6000dfzv,2021-02-10T18:19:52.040Z,"185 km SSE of Sarangani, Philippines",earthquake,8.5,9.5,0.148,14,reviewed,us,us
2021-02-02T14:45:00.693Z,4.1327,126.5027,39.89,4.7,mb,,112,3.059,0.82,us,us6000ddx3,2021-02-10T18:06:13.040Z,"181 km SE of Sarangani, Philippines",earthquake,8.5,8.5,0.097,32,reviewed,us,us
2021-02-02T14:37:40.116Z,4.0126,126.5004,48.5,5,mww,,62,3.172,0.67,us,us6000ddwl,2021-02-10T17:59:57.040Z,"192 km SE of Sarangani, Philippines",earthquake,7,5.5,0.098,10,reviewed,us,us
2021-02-02T14:34:00.075Z,-6.8194,154.8732,8.7,4.3,mb,,90,3.753,0.47,us,us6000dfzs,2021-02-10T17:26:17.040Z,"87 km SW of Panguna, Papua New Guinea",earthquake,6.2,6.2,0.16,11,reviewed,us,us
2021-02-02T13:35:13.472Z,54.5803,-160.0232,9.54,2.5,ml,,242,0.355,0.84,us,us6000ddy2,2021-02-16T05:34:50.149Z,"89 km SSE of Sand Point, Alaska",earthquake,3.6,9.7,0.148,6,reviewed,us,us
2021-02-02T13:33:33.930Z,19.1718,-67.3018,68,3.38,md,10,294,0.7296,0.55,pr,pr2021033012,2021-02-02T14:19:37.040Z,"78 km NNW of San Antonio, Puerto Rico",earthquake,4.44,9.5,0.11,5,reviewed,pr,pr
2021-02-02T13:28:35.290Z,19.1451,-67.1625,7,3.83,md,23,215,0.6795,0.59,pr,pr2021033011,2021-02-10T16:36:56.040Z,"72 km N of San Antonio, Puerto Rico",earthquake,2.45,2.6,0.1,12,reviewed,pr,pr
2021-02-02T11:24:49.881Z,54.5444,-159.9034,10,2.6,ml,,256,0.34,0.22,us,us6000dhz7,2021-02-28T09:59:21.040Z,"96 km SSE of Sand Point, Alaska",earthquake,2.5,2,0.128,8,reviewed,us,us
2021-02-02T10:35:26.522Z,38.195,-117.7433,9.81,2.8,ml,,60,0.121,0.74,us,us6000ddve,2021-02-03T03:05:34.658Z,"38 km SE of Mina, Nevada",earthquake,1.7,6.5,0.042,74,reviewed,us,us
2021-02-02T10:17:36.190Z,17.9355,-66.9771,11,2.52,md,15,225,0.0752,0.26,pr,pr2021033008,2021-02-02T10:28:36.675Z,"8 km WSW of Guánica, Puerto Rico",earthquake,0.81,0.59,0.32,7,reviewed,pr,pr
2021-02-02T10:16:44.143Z,51.1025,-169.9913,20.92,4,mb,,142,1.694,0.54,us,us6000dfzj,2021-02-28T09:41:56.040Z,"218 km SSW of Nikolski, Alaska",earthquake,4.7,6.7,0.134,15,reviewed,us,us
2021-02-02T10:15:03.060Z,18.6451,-66.886,96,3.03,md,4,284,0.3263,0.1,pr,pr2021033009,2021-02-02T10:43:34.490Z,"18 km NNW of Camuy, Puerto Rico",earthquake,2.31,1.48,0.07,3,reviewed,pr,pr
2021-02-02T09:33:59.469Z,54.4445,-159.6571,20.96,2.6,ml,,284,0.389,0.2,us,us6000dhze,2021-02-28T14:09:01.040Z,"113 km SSE of Sand Point, Alaska",earthquake,4.8,12.1,0.148,6,reviewed,us,us
2021-02-02T09:01:57.447Z,-15.1406,-72.054,182.78,4.4,mb,,150,3.469,0.58,us,us6000dduy,2021-02-28T06:44:50.040Z,"33 km ENE of Orcopampa, Peru",earthquake,6.1,24.7,0.536,1,reviewed,us,us
2021-02-02T08:05:16.094Z,-16.3014,-172.7035,28,4.9,mb,,70,2.539,1.28,us,us6000ddut,2021-02-02T08:24:31.040Z,"123 km ESE of Hihifo, Tonga",earthquake,4.5,6.3,0.093,36,reviewed,us,us
2021-02-02T07:31:51.724Z,54.6485,-159.8809,7.8,2.5,ml,,,,0.42,ak,ak0211ip38m9,2021-02-16T05:34:45.892Z,"86 km SSE of Sand Point, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2021-02-02T06:44:14.610Z,36.4436,70.8687,122.88,4.3,mb,,75,2.413,0.53,us,us6000ddu6,2021-02-02T08:58:32.040Z,"46 km S of Jurm, Afghanistan",earthquake,6,6.2,0.097,30,reviewed,us,us
2021-02-02T06:10:57.844Z,40.8639,-125.4096,10,2.8,ml,,242,1.048,0.53,us,us6000ddtj,2021-03-01T13:59:30.040Z,"101 km W of Indianola, California",earthquake,4.6,2,0.044,67,reviewed,us,us
2021-02-02T05:46:05.590Z,17.9703,-66.811,11,2.51,md,19,180,0.0684,0.12,pr,pr2021033005,2021-02-02T06:54:28.655Z,"2 km SSE of Indios, Puerto Rico",earthquake,0.46,0.36,0.14,7,reviewed,pr,pr
2021-02-02T05:43:57.710Z,19.1796666666667,-155.4585,36.31,2.67,md,57,118,,0.11,hv,hv72338172,2021-03-01T13:54:15.040Z,"3 km SE of Pāhala, Hawaii",earthquake,0.43,0.55,0.153875632570032,27,reviewed,hv,hv
2021-02-02T04:38:25.380Z,44.4153333,-115.2173333,9.7,2.59,ml,14,83,0.272,0.19,mb,mb80485899,2021-02-03T04:42:34.346Z,"31 km NW of Stanley, Idaho",earthquake,0.45,0.74,0.172,14,reviewed,mb,mb
2021-02-02T04:35:59.994Z,2.1923,128.308,89.17,4.8,mb,,77,1.696,0.55,us,us6000ddt4,2021-02-11T05:46:41.040Z,"61 km NNE of Tobelo, Indonesia",earthquake,6.7,6.7,0.089,39,reviewed,us,us
2021-02-02T04:26:31.107Z,2.6015,-59.4799,10,4.1,mb,,92,1.061,0.68,us,us6000dfzd,2021-02-11T03:41:14.040Z,"93 km SSE of Lethem, Guyana",earthquake,6.7,2,0.214,6,reviewed,us,us
2021-02-02T03:45:51.153Z,36.6672,71.1138,253.75,4.2,mb,,70,2.71,0.77,us,us6000ddsy,2021-02-11T05:43:16.040Z,"33 km SE of Jurm, Afghanistan",earthquake,4.2,7,0.124,19,reviewed,us,us
2021-02-02T03:17:28.302Z,14.6427,-92.3057,78.05,4.4,mb,,163,0.603,0.69,us,us6000ddsw,2021-02-11T05:53:22.608Z,"8 km SSE of Tinajas 1ra. Sección, Mexico",earthquake,7.5,5.8,0.049,120,reviewed,us,us
2021-02-02T03:08:31.954Z,-5.1052,129.608,203.59,4.4,mb,,116,3.414,0.42,us,us6000dfzh,2021-02-11T01:18:00.040Z,"209 km SSE of Amahai, Indonesia",earthquake,12.4,3.8,0.162,11,reviewed,us,us
2021-02-02T03:03:23.564Z,31.6581,-104.5426,7.86,3.1,ml,,78,0.037,0.64,us,us6000ddsu,2021-02-02T22:46:11.040Z,"59 km SSW of Whites City, New Mexico",earthquake,1.2,1.6,0.041,78,reviewed,us,us
2021-02-02T02:52:43.187Z,37.1954,71.7916,141.09,4.1,mb,,60,2.284,1.08,us,us6000ddst,2021-02-11T05:25:22.040Z,"38 km SSE of Khorugh, Tajikistan",earthquake,6.3,6.3,0.114,21,reviewed,us,us
2021-02-02T02:41:52.530Z,19.0531,-66.4718,25,2.77,md,4,326,0.7607,0.34,pr,pr2021033003,2021-02-02T04:30:51.138Z,"65 km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,2.96,24.47,0.01,2,reviewed,pr,pr
2021-02-02T02:31:14.188Z,28.815,87.3725,10.81,5.2,mb,,64,3.397,0.57,us,us6000ddsr,2021-02-11T05:22:54.867Z,"110 km NNE of Lobujya, Nepal",earthquake,7.7,3.4,0.051,125,reviewed,us,us
2021-02-02T02:21:28.574Z,40.3667,-125.7339,10,2.9,ml,,266,1.233,0.9,us,us6000ddsm,2021-02-02T22:37:19.762Z,"126 km W of Ferndale, California",earthquake,3,2,0.057,41,reviewed,us,us
2021-02-02T02:06:02.057Z,56.319,-152.383,33,2.8,ml,,,,0.84,ak,ak0211ilyimm,2021-02-16T18:29:32.066Z,"113 km SSE of Old Harbor, Alaska",earthquake,,3.9,,,reviewed,ak,ak
2021-02-02T01:38:02.211Z,52.1005,-171.1553,10.6,2.8,ml,,,,0.5,ak,ak0211ilk1ad,2021-02-16T18:29:33.489Z,"181 km WSW of Nikolski, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2021-02-02T01:16:44.701Z,36.4819,71.4502,94.49,4.2,mb,,71,2.758,0.77,us,us6000dfzc,2021-02-11T00:50:22.040Z,"23 km SSW of Ashkāsham, Afghanistan",earthquake,7.1,7.2,0.107,24,reviewed,us,us
2021-02-02T01:06:02.404Z,-21.3846,34.8576,10,4.1,mb,,116,6.02,0.8,us,us6000ddse,2021-02-11T05:18:55.040Z,"170 km S of Beira, Mozambique",earthquake,5.8,1.8,0.166,10,reviewed,us,us
2021-02-02T00:25:19.050Z,18.7146,-67.294,13,2.94,md,19,209,0.3074,0.24,pr,pr2021033000,2021-02-02T00:49:40.391Z,"32 km NW of San Antonio, Puerto Rico",earthquake,0.68,0.58,0.13,14,reviewed,pr,pr
2021-02-02T00:13:09.840Z,19.3523333333333,-155.079666666667,6.26,4.05,ml,60,161,,0.11,hv,hv72337977,2021-02-24T02:35:44.250Z,"13 km SSE of Fern Forest, Hawaii",earthquake,0.33,0.25,0.115324724734002,38,reviewed,hv,hv
2021-02-02T00:02:45.042Z,39.0993,36.0949,10,4.5,mwr,,26,0.313,0.86,us,us6000dds6,2021-02-13T02:05:58.467Z,"9 km SSE of Gemerek, Turkey",earthquake,3.1,1.7,0.069,20,reviewed,us,us
2021-02-01T23:51:53.559Z,-21.4668,34.9127,10,4.5,mb,,116,6.082,0.65,us,us6000dds5,2021-02-13T02:10:45.040Z,"179 km S of Beira, Mozambique",earthquake,9.9,1.9,0.221,6,reviewed,us,us
2021-02-01T22:31:08.001Z,9.7061,126.01,10,4.7,mb,,126,2.654,0.55,us,us6000dfwb,2021-02-10T00:42:24.040Z,"7 km SW of Dapa, Philippines",earthquake,14.6,0.7,0.137,16,reviewed,us,us
2021-02-01T21:32:47.110Z,-7.3839,128.5544,163.01,4.1,mb,,78,2.784,1.39,us,us6000dfwa,2021-02-10T00:28:04.040Z,"212 km NE of Lospalos, Timor Leste",earthquake,6.9,9.5,0.151,12,reviewed,us,us
2021-02-01T21:17:58.970Z,17.9591,-66.7853,12,3.24,md,24,184,0.0952,0.23,pr,pr2021032012,2021-02-01T22:17:10.409Z,"5 km SE of Indios, Puerto Rico",earthquake,0.58,0.42,0.16,19,reviewed,pr,pr
2021-02-01T20:53:19.898Z,13.6975,-90.7714,83.66,4.6,mb,,178,1.216,0.51,us,us6000ddrb,2021-02-09T22:08:33.040Z,"26 km SSE of Puerto San José, Guatemala",earthquake,4.2,8.5,0.141,15,reviewed,us,us
2021-02-01T20:46:15.897Z,38.9772,26.0791,10,4.8,mb,,32,0.65,0.55,us,us6000ddra,2021-02-09T21:57:45.880Z,"14 km SW of Polichnítos, Greece",earthquake,5.1,1.1,0.071,61,reviewed,us,us
2021-02-01T19:49:10.560Z,36.28016667,-97.50066667,7.46,2.83,ml,101,27,0,0.19,ok,ok2021cgdv,2021-02-09T21:41:32.040Z,"4 km W of Lucien, Oklahoma",earthquake,,0.4,0.24,36,reviewed,ok,ok
2021-02-01T18:53:20.740Z,18.9336,-66.3018,34,2.9,md,14,260,0.6616,0.26,pr,pr2021032011,2021-02-01T19:25:00.489Z,"51 km N of Brenas, Puerto Rico",earthquake,1.28,6.09,0.15,9,reviewed,pr,pr
2021-02-01T18:51:00.571Z,-57.9268,-25.4788,42.35,4.2,mb,,87,7.155,1.25,us,us6000dfwd,2021-02-13T18:25:38.040Z,"South Sandwich Islands region",earthquake,14.3,6,0.215,6,reviewed,us,us
2021-02-01T18:32:57.756Z,-4.6544,132.5931,10,4.8,mb,,84,1.757,1.02,us,us6000ddqn,2021-02-09T21:31:13.040Z,"109 km N of Tual, Indonesia",earthquake,5.9,1.8,0.098,32,reviewed,us,us
2021-02-01T18:26:19.298Z,12.7969,-71.7962,10,4.5,mb,,85,1.105,1.13,us,us6000dfw8,2021-02-13T18:13:48.040Z,"130 km NNE of Uribia, Colombia",earthquake,6.2,1.8,0.163,11,reviewed,us,us
2021-02-01T17:29:16.698Z,12.7679,-88.3242,52.37,4.2,mb,,139,1.273,0.62,us,us6000ddqe,2021-02-01T17:43:14.040Z,"53 km SSW of Chirilagua, El Salvador",earthquake,3.4,12.8,0.152,12,reviewed,us,us
2021-02-01T17:14:48.534Z,4.9874,127.5422,111.84,4.6,mb,,116,2.844,1.01,us,us6000ddqb,2021-02-09T21:24:50.040Z,"214 km SE of Pondaguitan, Philippines",earthquake,6.3,6.1,0.075,52,reviewed,us,us
2021-02-01T17:12:53.540Z,51.1204,-179.9899,41.5,2.6,ml,,,,0.67,ak,ak0211h7e5t6,2021-02-17T02:20:42.521Z,"247 km WSW of Adak, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2021-02-01T16:55:28.961Z,-20.178,32.9603,10,4.3,mb,,212,6.664,0.61,us,us6000ddq7,2021-02-01T17:21:35.040Z,"35 km E of Chipinge, Zimbabwe",earthquake,8,2,0.375,2,reviewed,us,us
2021-02-01T15:59:50.893Z,-6.4188,147.9172,66.25,4.4,mb,,85,3.06,0.52,us,us6000dfw5,2021-02-10T16:06:56.040Z,"17 km NNE of Finschhafen, Papua New Guinea",earthquake,7.6,8.5,0.114,23,reviewed,us,us
2021-02-01T15:49:28.898Z,54.8457,-159.7121,34.76,3.7,mb,,157,0.072,0.48,us,us6000dfw4,2021-02-17T02:20:29.932Z,"74 km SE of Sand Point, Alaska",earthquake,5.9,5.7,0.179,9,reviewed,us,us
2021-02-01T15:49:27.968Z,54.5818,-159.6468,24.9,3.4,ml,,,,0.57,ak,ak0211h6f64c,2021-02-19T22:50:44.778Z,"100 km SSE of Sand Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-02-01T15:34:05.257Z,-6.3737,147.7647,52.18,4.7,mb,,97,3.07,0.55,us,us6000dfw3,2021-02-10T14:18:22.040Z,"22 km NNW of Finschhafen, Papua New Guinea",earthquake,7.9,7.2,0.094,34,reviewed,us,us
2021-02-01T15:29:28.656Z,-55.6175,-128.9766,10,4.9,mb,,71,30.262,0.76,us,us6000dfw0,2021-02-09T20:32:37.040Z,"Pacific-Antarctic Ridge",earthquake,15.3,1.8,0.187,12,reviewed,us,us
2021-02-01T15:27:29.456Z,31.6679,-104.4023,5,3.4,mwr,,61,0.084,0.34,us,us6000ddnc,2021-02-09T20:21:26.336Z,"56 km S of Whites City, New Mexico",earthquake,0.8,1.7,,11,reviewed,us,slm
2021-02-01T15:20:18.635Z,-17.3434,-70.8175,119.81,4.2,mb,,133,1.117,0.6,us,us6000dfw2,2021-02-09T20:16:08.040Z,"18 km SE of San Antonio, Peru",earthquake,9.2,7.3,0.146,13,reviewed,us,us
2021-02-01T15:18:25.197Z,-59.0013,-16.8454,10,4.8,mb,,76,13.935,0.48,us,us6000dfw1,2021-02-09T19:54:35.040Z,"east of the South Sandwich Islands",earthquake,12.5,1.2,0.131,20,reviewed,us,us
2021-02-01T14:55:27.020Z,17.968,-67.0041,9,2.62,md,16,195,0.0401,0.22,pr,pr2021032010,2021-02-01T15:42:24.040Z,"4 km E of La Parguera, Puerto Rico",earthquake,0.58,1,0.25,7,reviewed,pr,pr
2021-02-01T14:42:19.710Z,19.484,-155.439,3.46,2.53,ml,55,82,,0.13,hv,hv72337497,2021-02-02T18:00:25.040Z,"22 km WNW of Volcano, Hawaii",earthquake,0.26,0.65,0.214210038766935,12,reviewed,hv,hv
2021-02-01T14:25:05.483Z,-15.6435,-173.2042,10,4.5,mb,,114,2.205,0.22,us,us6000dfw7,2021-02-09T19:17:54.040Z,"72 km ENE of Hihifo, Tonga",earthquake,7.1,1.9,0.205,9,reviewed,us,us
2021-02-01T14:08:11.201Z,13.0728,120.3517,10,4.4,mb,,194,1.17,0.52,us,us6000dfvy,2021-02-09T18:18:06.040Z,"29 km SW of Tayaman, Philippines",earthquake,7.7,2,0.219,7,reviewed,us,us
2021-02-01T13:45:57.106Z,-19.6469,-66.9865,269.48,4.2,mb,,99,2.08,0.32,us,us6000ddmw,2021-02-01T14:33:14.040Z,"72 km N of Colchani, Bolivia",earthquake,13.2,19.4,0.304,3,reviewed,us,us
2021-02-01T13:12:14.949Z,-5.9798,-76.9641,113.28,4.3,mb,,91,1.826,0.68,us,us6000dfw6,2021-02-09T17:13:15.040Z,"6 km N of Moyobamba, Peru",earthquake,7.2,2,0.095,31,reviewed,us,us
2021-02-01T13:10:15.874Z,38.9683,26.0399,9.41,4.9,mb,,32,0.682,0.48,us,us6000ddmm,2021-02-09T16:54:12.989Z,"17 km SW of Polichnítos, Greece",earthquake,4.6,4,0.068,68,reviewed,us,us
2021-02-01T11:13:35.147Z,-24.359,-67.2954,184.71,4.8,mb,,87,1.617,1.16,us,us6000ddm4,2021-02-01T11:32:02.040Z,"100 km W of San Antonio de los Cobres, Argentina",earthquake,6.8,11.3,0.176,10,reviewed,us,us
2021-02-01T09:48:48.770Z,17.92,-66.9831,8,2.71,md,13,235,0.0786,0.21,pr,pr2021032008,2021-02-01T10:07:06.145Z,"9 km SE of La Parguera, Puerto Rico",earthquake,0.86,1.68,0.2,4,reviewed,pr,pr
2021-02-01T08:35:18.026Z,39.0511,26.1067,7.16,5.2,mww,,45,0.622,0.5,us,us6000ddle,2021-02-01T22:50:02.040Z,"7 km WSW of Polichnítos, Greece",earthquake,5.1,1.6,0.069,20,reviewed,us,us
2021-02-01T08:34:47.319Z,37.3914,141.8797,44.68,4.6,mb,,135,1.783,1.05,us,us6000ddlg,2021-02-02T03:56:34.735Z,"78 km E of Namie, Japan",earthquake,8.3,8.1,0.1,30,reviewed,us,us
2021-02-01T08:31:31.861Z,63.2293,-150.6867,127,2.7,ml,,,,0.63,ak,ak0211h25aar,2021-03-01T13:49:41.040Z,"62 km SE of Denali National Park, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-02-01T08:19:08.276Z,56.1717,-149.3282,12,3.2,ml,,,,0.6,ak,ak0211h22p61,2021-02-17T02:18:36.283Z,"240 km SE of Chiniak, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2021-02-01T06:34:10.553Z,38.9022,26.0614,10,4.4,mb,,63,0.679,0.73,us,us6000ddku,2021-03-01T08:18:11.040Z,"22 km SSW of Polichnítos, Greece",earthquake,2.4,1.9,0.144,14,reviewed,us,us
2021-02-01T06:00:05.082Z,38.908,26.0285,10,4.8,mb,,32,0.702,0.56,us,us6000ddkp,2021-02-28T14:33:34.542Z,"23 km SW of Polichnítos, Greece",earthquake,3,1.8,0.071,61,reviewed,us,us
2021-02-01T05:47:52.716Z,38.8807,25.9761,10,4.8,mb,,95,0.748,0.57,us,us6000dfvn,2021-02-27T11:30:38.040Z,"28 km SW of Polichnítos, Greece",earthquake,5.1,1.5,0.076,54,reviewed,us,us
2021-02-01T05:46:52.958Z,38.9677,26.0599,10,4.8,mb,,32,0.666,0.76,us,us6000ddkk,2021-03-01T07:28:43.321Z,"16 km SW of Polichnítos, Greece",earthquake,3.7,1.8,0.121,21,reviewed,us,us
2021-02-01T05:43:02.617Z,28.2121,56.6663,10,4.3,mb,,131,3.279,0.76,us,us6000ddkl,2021-03-01T08:24:32.040Z,"118 km S of Kūh Sefīd, Iran",earthquake,9.4,1.9,0.116,21,reviewed,us,us
2021-02-01T05:31:49.212Z,4.1646,126.5903,49.04,4.5,mb,,117,3.056,0.42,us,us6000ddkj,2021-03-01T08:04:10.040Z,"185 km SE of Sarangani, Philippines",earthquake,5.4,8.5,0.131,17,reviewed,us,us
2021-02-01T05:20:01.394Z,-59.1401,-25.9207,84.64,5,mb,,69,7.578,0.79,us,us6000ddkg,2021-03-01T07:42:11.040Z,"South Sandwich Islands region",earthquake,10.8,2.9,0.067,71,reviewed,us,us
2021-02-01T05:03:24.066Z,38.9944,26.0436,10,4,mb,,37,0.675,0.75,us,us6000ddkb,2021-03-01T08:43:48.040Z,"15 km SW of Polichnítos, Greece",earthquake,4.5,1.9,0.149,12,reviewed,us,us
2021-02-01T04:52:38.317Z,32.946,-100.9149,5,2.7,mb_lg,,37,0.03,0.76,us,us6000ddka,2021-02-03T03:43:39.531Z,"25 km N of Snyder, Texas",earthquake,1.1,1.7,0.068,60,reviewed,us,us
2021-02-01T04:32:55.063Z,54.5461,-161.8177,34.79,2.6,ml,,185,0.517,0.41,us,us6000di8n,2021-02-17T03:41:20.040Z,"65 km SSE of King Cove, Alaska",earthquake,2.1,10.3,0.105,12,reviewed,us,us
2021-02-01T04:26:27.444Z,85.0818,9.0929,10,4.2,mb,,123,6.217,0.83,us,us6000dfvj,2021-02-09T23:58:00.040Z,"north of Svalbard",earthquake,7.2,1.9,0.132,16,reviewed,us,us
2021-02-01T04:23:47.603Z,54.3588,-159.494,28.29,2.9,ml,,225,0.476,0.79,us,us6000di8m,2021-02-17T03:37:50.040Z,"126 km SSE of Sand Point, Alaska",earthquake,6,11.8,0.081,20,reviewed,us,us
2021-02-01T04:18:48.290Z,32.7506667,-115.8283333,11.28,3.53,ml,61,79,0.1298,0.27,ci,ci39537399,2021-02-08T18:57:12.554Z,"16km E of Ocotillo, CA",earthquake,0.26,0.5,0.14,124,reviewed,ci,ci
2021-02-01T03:56:16.796Z,-29.7223,-71.302,39.98,4.3,mb,,160,0.203,0.69,us,us6000ddjx,2021-02-09T23:50:35.052Z,"20 km NNW of La Serena, Chile",earthquake,2.9,7.3,0.169,10,reviewed,us,us
2021-02-01T03:47:20.761Z,55.4543,-158.3079,32.9,3.2,ml,,,,1.17,ak,ak0211gz9iqq,2021-02-17T03:33:21.040Z,"73 km SE of Perryville, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2021-02-01T02:45:20.705Z,32.0979,-102.0928,5,2.6,mb_lg,,36,0.167,0.36,us,us6000ddjn,2021-02-03T03:46:47.651Z,"11 km N of Midland, Texas",earthquake,1,1.8,0.088,37,reviewed,us,us
2021-02-01T01:59:25.740Z,19.0436,-65.391,25,3.54,md,17,299,0.96,0.28,pr,pr2021032002,2021-02-03T03:45:07.040Z,"81 km NNE of Luquillo, Puerto Rico",earthquake,1.35,20.94,0.08,15,reviewed,pr,pr
2021-02-01T01:29:06.779Z,-11.7416,34.6238,10,4.3,mb,,90,9.919,1.24,us,us6000dfwg,2021-02-09T23:05:32.040Z,"39 km ESE of Nkhata Bay, Malawi",earthquake,11.8,1.9,0.177,9,reviewed,us,us
2021-02-01T01:26:29.970Z,23.7229,124.9476,10,4.4,mb,,225,1.918,0.83,us,us6000dfvk,2021-02-09T22:50:28.040Z,"105 km SE of Ishigaki, Japan",earthquake,8,1.9,0.102,28,reviewed,us,us
2021-02-01T00:58:55.281Z,31.6708,-104.3857,4.57,3.1,ml,,58,0.098,0.34,us,us6000ddj9,2021-02-01T01:19:02.040Z,"55 km S of Whites City, New Mexico",earthquake,1,2.6,0.039,86,reviewed,us,us
2021-02-01T00:51:02.890Z,18.743,-64.8835,22,3.36,md,11,327,0.9298,0.25,pr,pr2021032001,2021-02-01T01:39:26.590Z,"44 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.96,18.77,0.05,9,reviewed,pr,pr
2021-02-01T00:12:47.586Z,-28.9953,-177.2697,63.01,4.6,mb,,90,0.628,0.86,us,us6000dfvb,2021-02-12T04:28:53.040Z,"Kermadec Islands region",earthquake,8.7,5.2,0.137,16,reviewed,us,us
2021-02-01T00:12:40.220Z,33.1683333,-115.6446667,5.49,2.59,ml,66,31,0.02369,0.23,ci,ci39537223,2021-02-05T20:49:16.397Z,"13km WNW of Calipatria, CA",earthquake,0.16,0.33,0.106,21,reviewed,ci,ci
2021-02-01T00:03:42.815Z,54.1915,-162.5027,23.32,2.8,ml,,195,0.788,0.5,us,us6000di8k,2021-02-22T01:59:51.040Z,"94 km SE of False Pass, Alaska",earthquake,3,11.9,0.091,16,reviewed,us,us
2021-01-31T23:20:48.932Z,-31.7572,-68.9636,10,4.7,mwr,,39,0.318,0.88,us,us6000ddi8,2021-02-01T13:38:10.785Z,"31 km SW of Villa Basilio Nievas, Argentina",earthquake,2,1.7,0.038,68,reviewed,us,us
2021-01-31T23:08:17.066Z,-15.5915,-177.1702,416.14,4.1,mb,,60,1.572,1.3,us,us6000dev6,2021-02-06T02:32:14.040Z,"Fiji region",earthquake,14.1,8,0.165,10,reviewed,us,us
2021-01-31T22:54:20.147Z,19.7706,121.3484,48.93,4.7,mb,,132,3.042,0.53,us,us6000dev5,2021-02-08T04:38:51.040Z,"99 km SW of Basco, Philippines",earthquake,11.9,8.4,0.134,17,reviewed,us,us
2021-01-31T22:23:17.250Z,19.207,-155.500666666667,35.27,2.68,md,51,116,,0.1,hv,hv72336852,2021-02-08T04:46:49.040Z,"2 km W of Pāhala, Hawaii",earthquake,0.57,0.66,0.0897552892692697,22,reviewed,hv,hv
2021-01-31T22:06:00.832Z,28.1524,57.257,10,4.9,mb,,71,3.33,0.61,us,us6000ddhs,2021-02-08T04:53:42.040Z,"114 km N of Mīnāb, Iran",earthquake,8.3,1.8,0.059,89,reviewed,us,us
2021-01-31T21:51:14.016Z,71.3212,-3.7578,10,4,mb,,65,6.023,0.5,us,us6000dev4,2021-02-08T04:22:49.040Z,"184 km ENE of Olonkinbyen, Svalbard and Jan Mayen",earthquake,8.6,1.9,0.258,4,reviewed,us,us
2021-01-31T21:34:54.690Z,18.9996,-65.4121,46,3.55,md,11,305,0.9132,0.31,pr,pr2021031019,2021-01-31T22:04:49.040Z,"76 km NNE of Luquillo, Puerto Rico",earthquake,3.33,10.51,0.06,8,reviewed,pr,pr
2021-01-31T21:26:30.180Z,19.025,-65.4221,30,3.27,md,9,305,0.9368,0.37,pr,pr2021031018,2021-01-31T21:52:15.880Z,"78 km NNE of Luquillo, Puerto Rico",earthquake,2.93,22.94,0.04,7,reviewed,pr,pr
2021-01-31T21:14:31.020Z,19.0436,-65.359,28,3.48,md,14,309,0.9659,0.37,pr,pr2021031020,2021-01-31T23:43:41.040Z,"82 km N of Culebra, Puerto Rico",earthquake,2.54,23.29,0.07,12,reviewed,pr,pr
2021-01-31T20:58:00.597Z,5.5716,126.6745,61.97,4.2,mb,,196,1.844,1.25,us,us6000dev3,2021-02-06T20:50:00.040Z,"103 km SSE of Pondaguitan, Philippines",earthquake,7.8,11.5,0.265,4,reviewed,us,us
2021-01-31T20:54:42.248Z,5.8436,126.5404,75.53,4.2,mb,,196,5.105,0.58,us,us6000dev2,2021-02-06T20:47:28.040Z,"69 km SE of Pondaguitan, Philippines",earthquake,14.2,11.9,0.199,7,reviewed,us,us
2021-01-31T20:50:37.780Z,18.998,-65.4401,24,3.24,md,11,304,0.9078,0.3,pr,pr2021031017,2021-01-31T21:19:53.840Z,"75 km NNE of Luquillo, Puerto Rico",earthquake,1.82,22.91,0.08,8,reviewed,pr,pr
2021-01-31T20:42:01.060Z,33.171,-115.649,5.12,2.57,ml,71,30,0.02525,0.23,ci,ci39537047,2021-02-28T14:51:34.040Z,"14km WNW of Calipatria, CA",earthquake,0.15,0.32,0.131,26,reviewed,ci,ci
2021-01-31T20:19:19.140Z,19.0061,-65.4341,37,3.21,md,5,305,0.9165,0.34,pr,pr2021031016,2021-01-31T21:19:30.820Z,"76 km NNE of Luquillo, Puerto Rico",earthquake,4.86,21.97,0.06,3,reviewed,pr,pr
